customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
8668-SCWQ,Female,0,Yes,No,27,Yes,No,Fiber optic,Yes,No,No,No,No,No,Two year,No,Electronic check,94.38,2543.77,No
6499-MKGC,Male,0,Yes,Yes,22,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),118.75,2615.48,Yes
8851-RZPF,Female,0,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,95.26,4282.34,No
8857-TFDB,Female,1,Yes,No,47,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,89.37,4200.12,Yes
2389-FPJD,Female,0,No,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,37.78,529.23,No
6258-GSQO,Female,0,Yes,Yes,25,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,104.92,2628.86,Yes
1378-OQUY,Female,0,No,No,46,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),19.62,906.62,No
7468-KESG,Female,0,Yes,No,67,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Month-to-month,No,Bank transfer (automatic),102.92,6890.6,No
4123-ZXTP,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Two year,No,Electronic check,118.75,476.97,Yes
6491-FPJD,Male,0,No,No,46,Yes,No,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,87.98,4046.68,No
6738-PTBJ,Male,1,Yes,No,36,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Two year,Yes,Credit card (automatic),110.17,3965.67,No
3739-OQUY,Female,0,Yes,No,45,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,46.59,2094.88,Yes
9680-XRFT,Female,0,Yes,No,55,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.47,5189.72,Yes
4722-JBLV,Male,0,Yes,No,59,Yes,Yes,DSL,No,No,Yes,No,No,Yes,One year,Yes,Electronic check,84.1,4957.21,No
4273-GSQO,Female,0,Yes,Yes,3,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,No,Electronic check,85.85,249.82,Yes
3669-DJVH,Male,0,Yes,No,23,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,106.71,2454.7,Yes
4596-DJVH,Male,0,No,No,24,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),118.75,2845.21,Yes
1816-LHZR,Female,0,No,Yes,35,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,75.48,2646.84,Yes
2032-IYEK,Female,1,Yes,No,58,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,79.18,4588.43,No
4565-SCWQ,Male,0,No,No,22,Yes,No,DSL,Yes,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,93.79,2060.93,No
6432-RZPF,Male,0,Yes,No,29,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.96,1186.72,Yes
6895-AAAA,Male,0,No,No,7,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,Yes,Credit card (automatic),114.26,795.35,Yes
1775-BDHL,Male,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,No,Month-to-month,No,Mailed check,108.54,433.65,Yes
2407-JBLV,Female,0,Yes,No,35,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,Two year,Yes,Electronic check,102.52,3587.99,No
1069-KESG,Female,0,Yes,No,65,Yes,Yes,DSL,No,No,Yes,No,No,No,Two year,Yes,Electronic check,74.45,4831.73,Yes
2569-KESG,Male,0,No,Yes,6,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,112.91,678.48,Yes
8288-VLRX,Female,0,Yes,No,23,Yes,No,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),107.94,2484.94,Yes
7881-EMCS,Female,0,Yes,No,3,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Month-to-month,No,Mailed check,95.25,284.77,Yes
9112-YUME,Female,0,No,No,70,Yes,No,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card (automatic),104.2,7288.58,Yes
5186-GSQO,Male,1,Yes,Yes,56,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,One year,Yes,Credit card (automatic),97.85,5479.57,Yes
7269-GSQO,Female,0,No,No,6,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Electronic check,103.16,614.18,Yes
1384-PTBJ,Male,0,No,No,57,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,87.84,5005.11,No
1863-MKGC,Male,1,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,39.37,513.7,Yes
1209-RZPF,Female,1,No,No,32,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,Two year,No,Credit card (automatic),93.99,3007.56,Yes
6497-VLRX,Female,0,Yes,No,61,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,67.4,4115.81,No
6660-WOYI,Male,1,No,Yes,41,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,38.97,1590.03,No
8385-AAAA,Female,0,Yes,No,19,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,81.4,1545.48,No
1072-EMCS,Female,0,No,No,20,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),86.34,1721.55,Yes
7716-VLRX,Female,0,No,No,17,Yes,No,DSL,No,Yes,No,No,No,No,Month-to-month,Yes,Credit card (automatic),69.02,1174.21,Yes
8657-SCWQ,Male,0,Yes,No,0,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,37.55,0.0,Yes
2461-WOYI,Male,0,No,No,23,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),109.72,2519.66,No
6308-XRFT,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,Yes,Two year,No,Mailed check,113.48,2040.95,No
4211-JBLV,Female,0,Yes,Yes,69,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Electronic check,105.06,7251.51,Yes
8321-LHZR,Male,0,Yes,No,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),111.19,7551.21,Yes
8351-UIKM,Male,0,Yes,Yes,59,Yes,No,Fiber optic,No,Yes,No,No,No,No,Two year,No,Mailed check,86.7,5115.54,No
5314-JBLV,Female,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),85.64,0.0,Yes
7615-YUME,Male,1,Yes,No,5,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,101.84,503.19,Yes
2033-CGOW,Male,0,No,Yes,46,Yes,Yes,Fiber optic,Yes,No,Yes,No,No,Yes,One year,Yes,Electronic check,109.98,5053.0,No
8564-MKGC,Female,0,No,No,22,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,85.42,1877.71,Yes
4867-QWIU,Female,0,No,No,32,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Two year,No,Electronic check,88.87,2848.08,No
8148-AAAA,Female,0,No,Yes,39,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,One year,No,Mailed check,105.46,4117.87,Yes
5185-MKGC,Female,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,118.75,1537.51,Yes
2653-OQUY,Male,0,Yes,Yes,57,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,77.27,4404.2,Yes
8312-WOYI,Male,0,Yes,No,8,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,99.08,796.66,Yes
4436-YUME,Female,0,No,No,40,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,No,Bank transfer (automatic),52.58,2102.5,Yes
4380-BDHL,Female,0,No,No,6,Yes,No,DSL,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),77.76,475.43,Yes
9503-CGOW,Male,0,Yes,No,53,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Two year,No,Electronic check,87.67,4648.44,No
2539-DJVH,Male,1,No,No,21,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card (automatic),51.22,1070.37,No
5497-TFDB,Male,0,No,Yes,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,39.86,2586.21,Yes
6739-QWIU,Male,0,Yes,Yes,19,Yes,Yes,DSL,Yes,No,No,Yes,No,No,Month-to-month,No,Mailed check,87.36,1661.61,No
5340-WOYI,Male,0,No,No,22,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,One year,Yes,Bank transfer (automatic),91.83,2015.33,No
1661-AAAA,Male,0,Yes,No,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,19.82,165.07,Yes
1901-MKGC,Male,0,Yes,No,58,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,97.85,5681.54,Yes
5633-AAAA,Male,0,No,Yes,46,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),94.69,4349.37,No
2063-DJVH,Male,0,No,No,40,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),39.23,1566.49,Yes
6626-KESG,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Electronic check,95.11,380.42,Yes
1237-FPJD,Female,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),40.97,867.61,Yes
4792-FPJD,Male,0,No,No,12,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,Two year,No,Electronic check,98.96,1190.02,Yes
3547-OQUY,Female,1,Yes,No,5,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,62.76,320.72,Yes
3645-AAAA,Male,0,Yes,Yes,18,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,108.69,1964.09,No
7136-MKGC,Female,0,No,No,19,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),37.95,714.35,Yes
6111-OQUY,Female,1,No,No,59,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,88.64,5225.8,Yes
8156-SCWQ,Female,0,No,No,13,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),42.27,546.37,No
5275-EMCS,Female,0,Yes,Yes,15,Yes,No,Fiber optic,No,No,No,No,No,No,One year,No,Bank transfer (automatic),87.45,1319.74,Yes
8869-PTBJ,Female,0,No,Yes,51,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,53.43,2725.78,No
7353-BDHL,Female,0,Yes,No,37,Yes,Yes,Fiber optic,No,No,No,No,No,No,Two year,No,Mailed check,92.76,3433.71,No
8242-LHZR,Female,1,No,Yes,13,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,50.57,655.71,Yes
5478-UIKM,Male,0,No,No,19,Yes,No,DSL,No,No,No,No,No,No,Two year,No,Electronic check,65.55,1239.89,Yes
9186-NNNN,Male,0,No,No,52,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer (automatic),43.13,2246.94,No
1876-RZPF,Female,0,No,No,31,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,40.72,1264.24,No
7555-OQUY,Female,0,No,No,0,Yes,No,Fiber optic,No,No,No,No,No,No,One year,Yes,Mailed check,85.43,0.0,Yes
1791-QWIU,Male,0,No,Yes,9,Yes,No,Fiber optic,No,No,No,Yes,No,No,Two year,No,Mailed check,95.47,858.25,No
7103-AAAA,Female,0,No,Yes,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,49.78,1238.93,No
3080-YUME,Male,1,No,No,51,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Credit card (automatic),105.75,5395.87,No
7256-NNNN,Female,0,Yes,Yes,58,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,104.41,6057.88,Yes
1692-JBLV,Female,0,No,Yes,49,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,No,Month-to-month,No,Electronic check,111.85,5473.45,Yes
9476-NNNN,Male,0,No,No,48,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),39.33,1881.71,Yes
6299-ZXTP,Female,0,Yes,Yes,41,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,No,Credit card (automatic),94.4,3866.0,No
1406-NNNN,Female,0,No,Yes,16,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,No,No,One year,No,Bank transfer (automatic),102.54,1641.76,Yes
7622-YUME,Female,0,No,No,71,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,One year,No,Electronic check,118.75,8432.68,Yes
4793-BDHL,Female,0,Yes,Yes,33,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),47.64,1570.11,No
4982-FPJD,Male,0,Yes,Yes,29,Yes,Yes,DSL,Yes,No,Yes,No,No,No,One year,No,Credit card (automatic),86.0,2494.09,No
6037-OQUY,Male,0,No,No,3,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,86.63,265.09,Yes
4135-ZXTP,Female,1,No,Yes,49,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),94.77,4642.75,No
8680-IYEK,Female,0,Yes,Yes,37,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Electronic check,38.62,1428.89,Yes
2549-YUME,Female,0,Yes,No,38,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,Yes,Credit card (automatic),93.71,3562.98,No
8014-FPJD,Male,0,No,No,68,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,74.88,5093.01,No
5085-LHZR,Male,0,No,No,50,Yes,Yes,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),71.63,3583.02,Yes
2518-BDHL,Male,0,Yes,Yes,14,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),39.07,548.16,Yes
7190-GSQO,Male,0,Yes,No,43,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),113.67,4890.69,No
6976-OQUY,Female,0,No,No,28,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),74.41,2078.12,Yes
9438-CGOW,Male,0,No,No,47,Yes,No,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),79.17,3713.26,No
4453-NNNN,Male,1,Yes,No,47,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,36.93,1747.06,Yes
7614-PTBJ,Female,0,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,No,No,Month-to-month,Yes,Bank transfer (automatic),106.63,7670.88,No
1815-PTBJ,Male,0,No,Yes,46,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,No,Two year,Yes,Electronic check,92.07,4239.42,No
4687-FPJD,Female,0,Yes,No,5,Yes,No,DSL,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,80.92,404.14,Yes
8788-PTBJ,Male,0,Yes,No,39,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,One year,Yes,Bank transfer (automatic),96.22,3748.19,Yes
6919-RZPF,Male,1,No,No,40,Yes,No,Fiber optic,No,Yes,Yes,No,No,No,Two year,Yes,Electronic check,84.75,3390.34,Yes
9488-BDHL,Female,0,Yes,Yes,63,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,Yes,Mailed check,105.81,6670.23,No
7633-GSQO,Female,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,107.76,3981.78,Yes
8673-NNNN,Female,0,No,Yes,67,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),98.25,6589.01,Yes
5979-VLRX,Male,0,No,No,23,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer (automatic),39.35,905.28,No
8192-JBLV,Male,0,No,Yes,9,Yes,No,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),91.94,832.06,Yes
9680-TFDB,Female,0,Yes,No,63,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,102.37,6453.62,Yes
2230-DJVH,Female,1,Yes,Yes,0,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,76.97,0.0,Yes
1830-PTBJ,Male,0,Yes,Yes,62,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,96.98,6012.07,No
2770-RZPF,Male,0,No,No,20,Yes,No,Fiber optic,Yes,No,Yes,No,No,No,One year,Yes,Credit card (automatic),92.68,1854.73,No
8986-GSQO,Female,0,No,Yes,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.06,2807.6,No
5737-IYEK,Female,0,Yes,Yes,16,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,46.32,744.62,Yes
7379-CGOW,Male,0,No,No,41,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Two year,No,Mailed check,113.55,4648.49,No
8060-ZXTP,Male,1,Yes,No,32,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,77.4,2480.84,Yes
4726-YUME,Female,0,No,No,56,Yes,No,DSL,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,80.13,4488.37,No
7200-EMCS,Male,0,Yes,No,52,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,52.4,2723.67,Yes
6325-ZXTP,Male,0,No,No,65,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,Yes,Mailed check,101.94,6630.54,Yes
6947-NNNN,Female,0,No,Yes,39,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,42.73,1662.94,No
1269-NNNN,Female,1,Yes,Yes,29,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Two year,No,Mailed check,99.17,2881.52,Yes
3521-TFDB,Female,0,Yes,No,30,Yes,No,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,101.54,3050.51,Yes
8490-HVXZ,Female,0,Yes,Yes,55,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,One year,No,Electronic check,118.75,6525.62,No
1307-QWIU,Male,0,No,No,22,Yes,No,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),101.57,2236.91,Yes
6533-UIKM,Male,0,No,Yes,67,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,118.75,7961.92,No
7589-AAAA,Female,0,No,No,49,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),105.36,5161.44,No
5719-DJVH,Male,0,No,No,26,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,69.57,1803.98,No
7533-HVXZ,Male,0,Yes,No,64,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,118.28,7568.19,Yes
2724-KESG,Female,0,Yes,No,64,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,86.18,5513.94,No
9924-HVXZ,Female,0,Yes,No,46,Yes,No,DSL,No,Yes,No,Yes,Yes,No,One year,No,Bank transfer (automatic),80.86,3712.7,Yes
5631-WOYI,Female,0,Yes,Yes,61,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,104.06,6339.02,No
8230-NNNN,Female,0,No,Yes,5,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),111.43,565.69,Yes
4961-YUME,Female,0,No,Yes,53,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,110.61,5853.65,Yes
4899-MKGC,Female,0,Yes,No,23,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card (automatic),50.93,1172.44,Yes
1935-MKGC,Female,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,54.82,3059.6,Yes
2948-BDHL,Male,0,Yes,Yes,22,Yes,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,75.96,1675.53,Yes
4095-PTBJ,Female,0,No,No,6,Yes,No,DSL,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),95.98,569.3,No
2840-CGOW,Male,1,No,No,25,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),43.18,1085.22,Yes
3237-ZXTP,Female,0,No,No,72,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,47.51,3413.98,Yes
1145-JBLV,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Two year,Yes,Mailed check,118.75,0.0,Yes
2942-SCWQ,Female,0,Yes,Yes,8,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,22.72,172.33,Yes
1923-FPJD,Female,0,Yes,No,29,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),87.12,2530.46,Yes
3330-DJVH,Female,0,Yes,No,18,Yes,No,Fiber optic,No,No,No,No,No,No,Two year,Yes,Credit card (automatic),88.99,1604.1,No
